,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,REE,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VNM,VPB,VRE,Gold
2020-09-09,7.84,44.22,23.02,42.0,11.59,21.28,46.69,10.88,5.76,10.31,5.16,44.56,29.47,43.76,7.9,19.77,72.9,5.54,9.97,6.44,11.3,10.01,6.52,35.52,57.96,5.23,40.22,76.81,7.44,28.4,45070366.068359375
2020-09-10,7.84,41.45,22.85,41.15,11.59,21.28,46.88,11.23,5.8,10.33,5.18,44.4,29.63,43.07,7.93,20.76,72.52,5.54,9.97,6.44,11.2,10.13,6.59,35.48,57.59,5.23,40.22,77.37,7.43,28.4,45288583.8684082
2020-09-11,7.8,39.89,22.82,40.6,11.72,21.26,46.75,11.28,6.01,10.29,5.19,44.56,29.47,42.73,7.9,20.6,72.13,5.82,9.97,6.4,11.15,10.06,6.57,35.57,57.29,5.25,40.48,76.81,7.44,28.4,44904640.53149414
2020-09-14,7.95,38.51,22.85,41.41,11.72,21.32,46.49,11.06,5.99,10.35,5.28,45.04,29.35,42.82,7.9,20.92,72.21,5.78,9.97,6.4,11.3,10.16,6.54,35.87,57.14,5.3,41.37,77.06,7.56,28.6,45261138.834228516
2020-09-15,7.99,39.75,22.99,40.94,11.63,21.62,47.08,10.97,5.92,10.39,5.27,44.88,29.31,42.56,8.01,20.73,72.21,5.78,9.97,6.42,11.6,10.09,6.51,35.65,56.63,5.49,42.22,77.43,7.51,28.9,45337253.6315918
2020-09-16,7.95,38.78,22.88,41.02,11.54,21.84,46.88,11.1,5.91,10.39,5.27,44.48,29.85,43.68,8.01,20.76,72.21,5.7,9.97,6.46,11.55,10.11,6.51,35.82,56.92,5.49,42.44,77.06,7.49,28.9,45427633.8684082
2020-09-17,8.07,38.51,22.85,41.24,11.59,21.62,46.69,11.19,5.86,10.69,5.27,43.75,29.72,42.99,7.9,21.24,72.21,5.74,9.97,6.5,11.45,10.06,6.51,35.65,56.55,5.49,41.77,77.25,7.44,28.3,44965320.0
2020-09-18,8.14,38.41,23.13,41.49,11.82,22.14,47.21,11.19,5.89,10.81,5.46,43.91,29.82,43.33,7.9,21.45,72.44,5.78,9.97,6.62,11.65,10.3,6.74,35.82,56.7,5.84,41.77,78.43,7.58,28.5,45230156.43432617
2020-09-21,8.25,38.23,23.02,42.13,11.79,22.14,47.4,11.28,6.08,10.81,5.54,44.15,31.05,43.59,7.97,21.5,72.9,5.98,9.97,6.71,11.75,10.53,6.72,35.87,56.85,5.86,42.66,80.72,7.61,28.95,44050802.868652344
2020-09-22,8.37,38.37,22.96,42.51,11.82,22.18,46.82,11.28,6.12,10.75,5.59,43.99,31.43,43.33,7.9,21.5,72.52,6.14,9.97,6.73,12.55,10.56,6.78,36.3,56.63,5.86,42.04,80.41,7.62,28.7,44005750.23413086
2020-09-23,8.44,38.23,23.36,42.47,12.02,22.1,47.34,11.14,6.15,10.85,5.59,44.88,32.15,44.36,8.21,21.32,72.9,6.18,9.97,6.79,12.65,10.53,6.72,36.91,57.14,6.02,42.0,80.16,7.75,29.1,43106902.86584473
2020-09-24,8.33,38.23,23.08,42.0,11.91,21.84,47.86,11.14,6.15,10.79,5.7,44.56,31.93,44.45,8.09,21.5,71.75,6.14,9.97,6.73,12.45,10.61,6.75,37.21,56.85,6.02,41.33,78.99,7.64,28.6,43316536.63208008
2020-09-25,8.33,37.58,23.02,42.17,12.0,21.97,47.6,11.09,6.17,10.83,5.7,44.31,31.71,44.36,8.01,21.5,71.75,6.14,9.97,6.68,13.3,10.58,6.67,37.16,56.85,6.19,41.24,79.23,7.59,28.4,43068915.66796875
2020-09-28,8.48,37.58,23.3,42.34,12.43,22.1,47.01,11.18,6.23,11.11,5.82,44.31,32.5,44.11,8.01,21.45,72.13,6.22,9.97,6.87,13.8,10.79,6.72,37.16,56.48,6.37,41.24,79.61,7.75,27.8,43432105.93237305
2020-09-29,8.4,37.4,22.94,40.9,12.18,21.71,46.55,11.18,6.19,11.08,5.72,43.42,32.66,43.5,8.01,21.27,70.98,6.06,9.97,6.81,13.3,10.65,6.61,36.56,55.52,6.47,40.66,82.55,7.74,27.45,43925029.53222656
2020-09-30,8.44,37.31,23.02,41.49,12.16,21.62,46.42,11.37,6.2,11.11,5.75,44.23,32.91,43.25,8.09,21.4,70.33,6.14,9.97,6.89,13.8,10.68,6.65,36.34,55.67,6.47,40.66,82.33,7.74,27.6,43771125.0
2020-10-01,8.44,37.31,23.1,41.62,12.18,21.97,47.14,11.37,6.38,11.36,5.78,44.48,33.13,43.68,8.13,22.25,70.79,6.14,9.97,7.23,13.75,10.77,7.01,36.65,56.85,6.77,41.11,82.63,7.85,27.7,44238620.96594238
2020-10-02,8.63,37.22,22.94,41.32,12.34,21.75,46.82,11.28,6.35,11.23,5.78,43.83,32.82,43.5,8.37,21.37,70.79,6.14,9.97,7.21,13.45,10.65,7.05,36.3,55.96,6.86,41.77,81.65,7.71,27.3,44061836.46777344
2020-10-05,8.85,37.22,22.79,40.9,12.6,21.84,47.21,11.97,6.38,11.51,5.91,45.37,32.82,43.16,8.6,22.33,70.79,6.22,9.97,7.42,13.7,10.65,7.13,36.08,56.04,7.1,41.46,81.12,7.88,27.4,44352787.5
2020-10-06,9.0,37.12,22.82,41.45,12.46,21.84,47.21,11.87,6.35,11.88,5.96,46.99,33.2,43.16,8.49,22.2,71.48,6.14,9.97,7.38,14.2,10.58,7.12,36.26,56.11,7.87,40.8,80.89,7.87,27.5,44111222.73352051
2020-10-07,8.78,37.12,22.82,42.47,12.37,21.8,48.25,11.74,6.35,11.69,5.88,50.15,33.95,42.9,8.33,22.01,72.9,6.14,9.97,7.25,13.7,10.3,7.02,36.73,56.63,7.82,41.11,81.65,7.74,27.8,43708937.43347168
2020-10-08,8.7,37.08,22.79,42.47,12.43,22.1,48.57,12.2,6.3,11.82,5.89,51.77,34.55,42.82,8.29,22.06,72.13,6.14,9.97,7.25,13.55,10.09,6.98,36.65,56.48,7.7,41.02,80.82,7.64,27.65,43824962.43347168
2020-10-09,8.82,36.75,22.77,42.43,12.66,21.97,48.38,12.61,6.3,11.99,5.86,55.17,34.39,42.77,8.33,22.36,74.05,6.22,9.97,7.32,13.55,10.09,7.06,36.65,56.78,7.7,41.6,80.66,7.62,27.65,44515124.5
2020-10-12,8.74,36.94,23.1,45.07,13.33,22.01,48.83,12.56,6.26,11.88,5.86,56.87,33.92,42.43,8.17,22.2,72.17,6.18,9.97,7.25,13.3,10.01,7.03,37.12,57.14,7.63,41.73,80.89,7.62,27.1,44563550.0
2020-10-13,8.78,36.85,23.27,45.75,13.99,21.92,48.83,12.89,6.17,11.78,5.84,60.6,33.51,42.43,8.09,22.17,70.6,6.14,9.97,7.13,13.45,10.11,7.05,37.38,57.59,7.45,41.82,80.97,7.62,27.2,43771653.0
2020-10-14,9.0,36.85,24.2,46.35,13.74,22.06,48.96,12.61,6.24,11.93,5.89,64.81,34.39,42.56,8.05,21.88,72.9,6.22,9.97,7.36,13.5,10.79,7.09,38.12,57.88,7.38,42.22,81.19,7.82,27.35,44066431.23168945
2020-10-15,9.19,36.85,23.84,46.01,13.76,22.14,48.83,12.47,6.33,12.22,5.88,65.7,34.52,42.82,8.01,22.25,72.9,6.5,9.97,7.38,13.85,10.79,7.03,38.29,57.14,7.49,43.33,81.27,7.84,27.6,44106658.8684082
2020-10-16,9.27,36.75,23.81,45.92,14.27,23.01,49.09,12.84,6.38,12.24,5.96,64.81,34.2,42.94,8.13,22.14,72.32,6.46,9.97,7.38,13.75,10.7,7.08,38.12,56.78,7.75,43.37,81.19,8.02,27.5,44041537.131347656
2020-10-19,9.49,36.75,23.64,47.29,14.72,23.05,48.18,13.62,6.37,12.16,6.09,66.43,34.17,42.43,8.01,22.14,72.02,6.38,9.97,7.46,14.1,10.87,7.23,37.81,56.11,7.89,43.42,81.42,7.97,27.35,44180820.5657959
2020-10-20,9.49,36.75,23.7,46.68,14.7,23.01,47.27,13.58,6.51,12.35,6.24,67.81,34.17,42.21,8.05,22.14,71.21,6.3,9.97,7.4,14.2,11.29,7.28,37.9,56.19,7.84,43.46,80.29,8.08,27.45,44273520.5657959
2020-10-21,9.45,36.75,23.89,44.95,14.22,22.83,47.08,13.07,6.51,12.24,6.19,67.81,33.85,42.04,8.01,22.25,71.25,6.3,9.97,7.19,14.4,11.22,7.09,37.25,56.33,7.84,43.24,80.44,8.18,27.9,44610302.834106445
2020-10-22,9.61,36.75,24.23,46.94,14.66,23.35,47.99,13.16,6.5,12.45,6.28,68.86,34.72,42.47,8.17,22.28,70.98,6.26,9.97,7.32,14.6,11.31,7.15,37.42,57.14,7.77,44.48,80.66,8.34,28.1,44061794.13415527
2020-10-23,9.61,36.75,24.15,47.98,14.56,23.31,47.86,13.21,6.55,13.0,6.29,69.67,35.2,42.56,8.13,22.36,71.29,6.42,9.97,7.27,14.55,11.34,6.99,37.81,58.62,7.84,46.22,83.16,8.37,28.35,44080752.0
2020-10-26,9.3,36.66,23.13,46.59,13.97,22.83,46.88,13.16,6.43,12.96,6.14,71.21,35.2,42.99,7.97,22.3,70.98,6.34,9.97,7.15,14.1,11.03,6.81,37.16,57.88,7.77,46.71,83.54,7.92,27.75,44096974.068359375
2020-10-27,9.15,36.57,22.96,45.82,14.08,22.53,46.88,12.98,6.32,13.21,5.98,71.21,35.2,42.47,7.82,22.3,71.02,6.26,9.97,6.99,13.3,11.01,6.74,37.16,57.22,7.68,46.97,82.86,7.93,27.0,44236441.1315918
2020-10-28,8.93,36.71,22.17,42.79,13.69,21.92,46.82,12.33,5.92,12.79,5.86,69.67,33.6,40.84,7.64,22.22,70.79,5.98,9.97,6.79,13.1,10.58,6.27,36.39,55.74,7.63,44.53,81.19,7.56,25.5,43480933.8684082
2020-10-29,8.97,36.39,21.81,43.4,13.33,22.01,46.23,12.61,6.07,12.87,5.94,68.05,32.73,41.44,7.57,22.14,70.79,6.02,9.97,6.95,13.5,10.3,6.45,36.13,56.19,7.68,44.75,80.82,7.59,25.6,43237145.03417969
2020-10-30,9.04,36.39,21.72,43.65,13.28,22.27,45.84,13.02,6.22,12.85,5.94,68.05,33.5,42.13,7.42,22.3,70.71,6.14,9.97,6.95,13.3,10.09,6.47,35.87,56.04,7.68,47.33,81.65,7.69,25.3,43499358.56567383
2020-11-02,9.19,36.75,21.95,44.09,13.92,22.36,45.38,13.44,6.28,12.87,6.01,68.46,34.04,41.57,7.5,22.12,71.17,6.22,9.97,6.97,13.45,10.11,6.55,37.08,55.96,7.68,47.33,81.35,7.75,25.5,43819472.56591797
2020-11-03,9.38,36.29,22.23,44.95,13.83,22.83,45.71,14.27,6.26,12.91,6.09,68.05,34.3,41.53,7.66,22.46,71.17,6.3,9.97,7.05,13.6,10.39,6.61,36.73,55.89,7.68,46.4,81.42,7.8,25.55,44233304.5
2020-11-04,9.57,36.34,22.43,45.47,14.01,22.92,46.82,14.27,6.48,12.89,6.16,68.21,34.17,41.96,7.77,22.3,71.17,6.38,9.97,7.11,13.65,10.46,6.71,36.73,55.96,7.68,46.0,81.65,7.88,25.95,43909249.03417969
2020-11-05,9.34,36.2,22.03,45.12,13.85,22.49,46.55,13.71,6.48,12.73,6.11,71.21,34.17,41.87,7.71,22.25,70.79,6.3,9.97,7.01,13.35,10.3,6.64,36.73,55.82,7.68,46.44,82.25,7.72,26.1,45084273.931640625
2020-11-06,9.42,36.29,22.03,44.95,13.85,22.66,46.1,14.04,6.46,12.79,6.01,72.83,33.6,41.53,7.72,22.3,70.64,6.42,9.97,6.97,13.35,10.2,6.65,36.73,55.82,7.68,46.71,82.25,7.66,25.6,45198203.6315918
2020-11-09,9.53,36.48,22.15,45.73,14.18,23.09,46.49,14.17,6.55,13.25,6.09,77.45,33.82,41.7,7.93,22.38,70.48,6.78,9.97,7.11,13.7,10.42,6.95,36.95,57.51,7.68,47.15,82.25,7.77,26.1,42949762.068359375
2020-11-10,9.49,36.39,22.23,46.25,14.01,22.92,47.01,14.54,6.56,13.17,6.04,77.29,33.92,42.0,7.9,22.52,69.83,6.78,9.97,7.19,13.6,10.44,6.81,36.78,57.07,7.68,46.93,81.27,7.74,26.7,43453018.56567383
2020-11-11,9.53,36.11,22.23,46.08,13.97,22.92,47.66,15.0,6.64,13.17,6.09,77.29,34.56,42.0,7.82,22.54,69.75,6.78,9.97,7.11,13.6,10.39,6.85,36.69,56.48,7.66,47.02,81.27,7.74,26.5,43117999.96850586
2020-11-12,9.91,36.11,22.34,46.68,14.2,23.14,47.79,15.6,6.66,13.23,6.24,75.42,35.55,41.78,7.86,23.69,70.37,6.98,9.97,7.11,13.7,10.53,6.86,37.34,56.92,7.69,47.46,80.89,7.77,27.2,43397504.4342041
2020-11-13,9.94,35.92,22.74,47.72,14.63,23.27,47.86,15.65,6.65,13.44,6.44,72.99,35.55,41.96,7.9,23.69,70.98,6.9,9.97,7.23,13.9,10.87,6.89,37.55,57.73,7.72,47.73,81.19,7.98,27.2,43701096.3684082
2020-11-16,9.83,35.56,22.51,46.68,14.61,23.05,47.21,15.42,6.48,13.57,6.36,67.97,35.1,41.4,7.74,23.26,69.75,6.78,9.97,7.19,13.65,10.82,6.86,37.08,56.48,7.69,45.33,80.97,7.87,26.85,43738178.6315918
2020-11-17,10.21,35.47,22.74,47.29,14.88,23.35,49.16,16.48,6.61,14.03,6.53,68.86,35.84,41.61,7.86,23.5,69.91,6.9,9.97,7.42,13.85,11.03,6.92,37.86,57.73,7.7,47.11,81.35,8.15,27.2,43673287.5
2020-11-18,10.21,35.28,22.6,47.8,15.0,23.35,52.09,17.49,6.6,14.56,6.56,67.16,35.39,41.61,7.92,23.37,70.44,6.9,9.97,7.48,14.2,11.03,7.02,37.86,57.0,7.72,46.62,82.71,8.11,27.5,43395880.5
2020-11-19,10.21,35.19,22.79,49.19,15.25,23.83,53.46,17.76,6.55,14.81,6.51,66.43,35.84,43.59,8.02,23.37,74.32,6.82,9.97,7.5,14.2,11.05,7.01,38.98,57.14,7.95,46.22,82.93,8.31,27.9,43103075.43457031
2020-11-20,10.24,35.19,23.25,49.1,15.2,23.87,53.26,17.49,6.64,15.02,6.44,66.43,35.45,43.5,8.04,23.69,73.67,6.82,9.97,7.4,14.15,11.05,6.99,39.97,57.88,7.93,46.13,83.84,8.31,27.65,43399377.03417969
2020-11-23,10.24,35.0,23.19,49.1,15.07,24.17,54.37,17.03,6.62,15.78,6.41,67.32,36.22,43.59,8.1,24.51,73.09,6.78,9.97,7.6,14.6,11.15,6.96,39.58,59.43,7.86,46.13,83.61,8.31,27.7,42592853.931640625
2020-11-24,10.24,34.91,22.96,48.24,15.0,24.04,53.72,16.84,6.57,15.78,6.46,66.43,35.84,43.16,8.06,24.49,72.59,6.74,9.97,7.7,14.5,11.17,7.18,39.93,61.79,7.86,46.22,82.86,8.36,27.95,41829850.73168945
2020-11-25,10.24,34.91,23.3,47.72,15.11,23.87,53.85,17.4,6.53,14.98,6.49,66.67,35.84,43.33,8.03,24.43,73.74,6.82,9.97,7.8,14.35,11.15,7.13,40.41,61.57,7.87,46.93,83.54,8.7,28.25,41803759.56958008
2020-11-26,10.28,37.33,24.04,47.2,15.6,24.09,54.24,17.86,6.56,14.77,6.51,67.81,36.09,44.19,8.04,24.7,74.82,6.82,9.97,7.78,14.5,11.15,7.03,40.62,60.98,7.87,47.15,83.08,8.86,27.9,41803759.56958008
2020-11-27,10.21,39.94,23.95,48.24,15.6,24.3,54.37,17.53,7.0,15.25,6.68,67.81,36.96,44.11,8.34,25.34,74.24,6.78,9.97,7.86,14.5,11.2,7.23,40.84,61.2,7.87,46.75,83.01,8.8,27.75,41275932.165527344
2020-11-30,10.21,40.82,23.53,47.54,15.34,23.96,54.37,17.12,7.18,14.93,6.79,66.43,37.12,43.68,8.22,25.87,74.24,6.78,9.97,7.82,14.65,11.38,7.72,40.19,60.91,7.76,46.17,81.8,8.73,28.2,41125210.869140625
2020-12-01,10.24,39.15,23.53,47.72,15.53,23.87,54.37,17.17,7.28,14.98,6.96,67.24,37.12,43.5,8.22,25.79,75.02,6.9,9.97,7.88,15.45,11.57,7.73,39.76,61.42,8.29,46.66,82.93,9.09,28.25,41978273.435058594
2020-12-02,10.24,37.52,23.42,48.24,15.46,24.04,54.69,17.3,7.2,14.85,7.13,67.4,36.48,43.76,8.79,25.71,76.3,6.94,9.97,8.01,15.4,11.86,7.58,40.41,62.82,8.87,46.66,82.4,9.03,28.5,42226614.1706543
2020-12-03,10.24,38.73,23.47,48.76,15.48,24.04,55.02,17.26,7.11,15.5,7.01,67.57,36.7,43.5,9.28,25.12,75.6,6.9,9.97,8.21,15.65,11.81,7.51,40.41,62.6,9.11,47.02,82.78,9.22,28.4,42483348.3293457
2020-12-04,10.24,38.45,23.5,47.89,15.89,24.09,55.67,18.45,7.08,15.54,6.99,69.67,36.44,43.68,9.4,25.02,78.31,6.78,9.97,8.15,15.6,11.72,7.58,39.37,62.6,9.16,47.02,82.4,9.06,28.0,42455188.064575195
2020-12-07,10.24,38.08,24.26,48.41,15.89,24.09,56.19,18.68,7.13,16.07,6.98,69.67,36.57,44.11,9.32,24.96,80.25,6.82,9.97,8.35,15.55,11.83,7.61,40.23,62.45,9.02,47.02,83.16,9.16,28.3,43063435.12939453
2020-12-08,10.24,37.24,24.09,49.79,15.8,24.3,56.06,18.68,7.24,16.15,7.13,69.27,36.64,43.59,9.24,24.75,79.86,6.98,9.97,8.9,15.85,11.81,7.63,40.23,62.23,9.16,46.66,82.55,9.24,28.2,43265992.72924805
2020-12-09,10.71,37.1,24.71,50.05,15.8,24.87,56.06,18.82,7.39,16.2,7.14,69.19,36.8,44.97,9.28,24.88,77.73,6.94,9.97,9.22,15.9,12.16,7.77,41.7,62.67,9.05,47.11,82.93,9.27,28.4,42430628.23535156
2020-12-10,10.49,38.08,24.8,49.01,15.57,24.43,54.95,18.36,7.26,15.82,7.03,67.97,36.41,44.36,9.2,25.18,76.8,6.82,9.97,9.27,15.55,11.95,7.68,42.0,61.64,8.91,46.62,84.67,9.12,28.2,42407500.23535156
2020-12-11,10.58,37.43,25.84,49.71,15.92,24.65,56.06,19.24,7.26,16.32,7.18,68.46,36.57,45.57,9.48,25.28,79.36,6.9,9.97,9.57,15.8,12.12,7.72,42.0,62.67,9.02,47.46,85.13,9.22,28.6,42550895.529296875
2020-12-14,10.58,37.7,26.24,50.66,16.21,24.74,56.65,20.57,7.29,16.51,7.29,68.46,37.02,46.86,9.69,25.31,79.09,6.86,9.97,10.22,15.95,12.38,7.77,43.17,64.15,8.95,48.4,85.73,9.35,30.0,42294172.470703125
2020-12-15,10.51,38.31,26.01,50.31,16.03,24.52,55.61,21.4,7.26,16.24,7.18,68.46,36.89,46.34,9.48,25.28,77.15,6.78,9.97,10.36,15.95,12.35,7.68,42.26,63.41,8.98,47.55,84.07,9.16,30.1,42836290.92919922
2020-12-16,10.6,38.36,26.74,50.66,16.21,24.69,55.87,21.45,7.31,16.32,7.43,68.46,36.96,46.17,9.52,25.18,77.19,6.82,9.97,10.18,16.6,13.2,7.86,43.17,63.56,9.11,47.55,84.37,9.55,30.5,42924168.03540039
2020-12-17,10.62,38.17,26.18,49.27,15.84,24.43,54.76,22.09,7.42,15.84,7.38,68.87,36.32,44.97,9.65,24.65,76.76,6.82,9.97,10.18,16.6,13.39,8.13,41.49,62.45,9.22,46.53,83.46,9.64,29.75,43643386.07080078
2020-12-18,10.66,38.08,26.52,49.36,16.07,24.61,55.28,23.33,7.73,16.24,7.71,68.95,36.8,46.25,9.77,24.81,78.24,6.9,9.97,10.89,17.0,13.79,8.62,42.74,62.9,9.33,46.53,83.46,10.31,30.15,43597382.87109375
2020-12-21,10.86,38.08,26.77,49.36,16.19,24.87,56.19,24.94,8.14,16.22,7.76,68.7,37.18,46.43,9.77,25.07,77.54,7.14,9.97,11.64,17.0,13.89,9.21,43.09,64.22,9.49,47.28,83.92,10.75,30.4,43454619.67089844
2020-12-22,10.79,38.08,26.43,49.19,16.17,25.12,55.54,26.65,8.03,16.55,7.75,67.88,38.36,45.74,9.93,25.87,77.34,7.26,9.97,12.03,17.15,13.79,9.55,42.65,64.08,9.4,46.97,83.08,10.75,30.3,43155791.435546875
2020-12-23,10.54,39.85,26.29,50.66,16.03,24.87,55.15,25.4,7.83,16.83,7.65,67.88,37.79,45.65,10.09,25.82,76.37,7.18,9.97,11.7,16.7,13.56,9.17,42.48,64.44,9.2,46.97,83.31,10.43,30.6,43356185.77075195
2020-12-24,10.24,39.57,25.67,50.48,15.77,24.65,54.63,25.04,7.57,16.81,7.61,67.8,37.34,45.31,9.85,25.39,76.76,6.9,9.97,11.52,16.5,13.2,9.0,42.39,63.63,9.02,46.97,82.18,10.26,29.95,43482087.564697266
2020-12-25,10.49,39.47,26.29,53.51,16.12,24.91,54.82,26.78,7.83,17.14,7.71,67.64,37.92,45.65,10.01,25.55,76.76,6.94,9.97,12.31,16.95,13.96,9.4,42.52,64.59,9.22,47.06,82.4,10.59,30.45,43482087.564697266
2020-12-28,10.43,38.96,26.77,55.33,15.93,25.04,56.58,28.03,7.78,17.48,7.7,67.56,37.53,47.11,10.7,25.36,76.41,6.94,9.97,13.0,16.75,14.03,9.31,42.7,64.67,9.2,47.06,82.18,10.52,30.45,43419634.87060547
2020-12-29,10.39,38.73,27.28,57.92,15.86,25.34,56.71,27.15,7.72,17.5,7.66,68.21,37.5,47.03,10.95,25.39,77.5,6.86,9.97,12.88,16.7,14.05,9.17,43.22,66.58,9.25,47.33,82.55,10.33,31.65,43468061.37084961
2020-12-30,10.43,38.36,27.11,56.19,15.96,25.12,56.58,26.23,7.7,17.21,7.65,68.46,37.53,47.2,10.91,25.71,77.54,6.78,9.97,12.8,16.8,14.12,9.19,42.65,66.51,9.27,48.22,82.25,10.36,31.35,43719920.0
2020-12-31,10.54,38.36,27.48,57.05,16.05,25.56,56.39,27.57,7.75,17.44,7.68,72.88,38.04,46.94,11.07,26.06,75.6,6.78,9.97,13.45,16.9,14.88,9.27,42.65,65.99,9.11,48.08,82.25,10.59,31.4,43707892.236328125
2021-01-01,10.54,38.36,27.48,57.05,16.05,25.56,56.39,27.57,7.75,17.44,7.68,72.88,38.04,46.94,11.07,26.06,75.6,6.78,9.97,13.45,16.9,14.88,9.27,42.65,65.99,9.11,48.08,82.25,10.59,31.4,43707892.236328125
2021-01-04,10.75,40.03,27.68,57.31,16.49,26.03,57.82,27.11,7.86,17.79,8.0,72.88,38.59,47.2,11.48,26.78,77.31,6.86,9.97,13.74,17.55,15.59,9.62,43.13,67.84,9.27,48.0,82.63,11.14,31.65,44864227.873535156
2021-01-05,11.01,39.75,27.48,57.05,16.44,27.11,58.6,27.15,8.08,17.82,8.4,73.21,39.0,47.37,11.56,26.72,77.15,7.06,9.97,13.72,17.7,15.61,9.6,43.26,70.49,9.92,48.75,84.54,11.19,33.3,45048787.873535156
2021-01-06,11.22,41.52,28.0,57.49,17.58,26.98,58.86,26.46,8.37,18.0,8.45,72.39,38.81,47.54,11.32,26.62,76.96,7.1,9.97,13.82,18.0,15.68,9.69,45.75,69.9,9.94,48.97,83.77,11.21,33.2,44011252.56347656
2021-01-07,11.22,40.96,28.06,57.92,18.05,27.03,60.36,26.05,8.74,18.0,8.65,75.43,38.65,47.8,11.4,27.15,76.68,7.66,9.97,13.98,18.45,16.34,9.81,46.62,69.9,9.84,48.93,84.23,11.37,33.9,44155008.127441406
2021-01-08,11.33,43.8,27.83,59.04,17.98,27.37,60.36,26.69,8.84,17.98,8.88,76.33,38.97,48.32,11.36,27.31,76.84,7.62,9.97,13.88,19.4,16.86,9.86,45.66,71.08,9.77,49.68,85.45,11.58,35.5,42327359.236572266
2021-01-11,11.39,46.83,27.68,58.87,17.98,27.98,60.75,27.01,8.76,18.11,8.8,77.15,40.38,49.26,11.88,27.25,78.43,7.5,9.97,13.64,20.1,16.65,9.76,45.53,76.02,9.68,50.57,88.43,11.47,37.15,42149699.356138945
2021-01-12,11.29,48.5,27.97,58.96,17.89,28.46,60.94,27.43,8.73,18.89,8.73,77.07,40.38,49.26,11.88,28.27,79.67,7.5,9.97,13.86,19.8,16.58,9.69,46.01,76.24,9.68,50.84,88.73,11.37,36.7,42478845.56274414
2021-01-13,11.2,47.57,27.8,60.86,17.95,28.76,60.55,29.32,8.76,18.8,8.68,76.49,40.38,49.01,11.56,28.32,80.29,7.62,9.97,13.61,19.5,16.6,9.55,45.66,74.4,9.75,49.37,87.36,11.63,36.2,42753283.43688965
2021-01-14,11.2,48.41,28.03,60.51,18.19,28.71,59.97,30.05,8.74,18.7,8.81,75.67,40.92,48.32,11.56,28.21,79.48,7.62,9.97,14.37,20.1,16.89,9.57,45.27,73.44,9.89,49.06,86.29,11.99,36.6,42675320.326171875
2021-01-15,11.35,48.13,28.03,59.99,18.35,28.8,59.64,29.82,9.1,18.72,8.93,76.25,40.89,48.15,11.68,28.48,77.73,7.66,9.97,15.02,21.1,17.41,9.93,44.96,74.91,10.02,49.42,86.9,12.14,36.7,42190976.326171875
2021-01-18,11.24,49.9,27.91,59.3,17.93,28.67,58.99,30.65,8.89,18.76,8.75,77.97,40.44,48.23,12.01,28.69,77.69,7.42,9.97,14.75,20.6,17.1,9.97,45.0,74.47,9.92,49.02,86.45,11.88,37.35,42190976.326171875
2021-01-19,10.47,48.32,25.96,56.19,16.68,26.81,55.34,29.18,8.27,17.5,8.15,74.52,38.4,45.57,11.27,28.11,74.82,6.74,9.97,13.74,19.2,16.01,9.67,43.13,71.38,9.27,45.64,82.17,11.05,37.3,42435425.5
2021-01-20,10.62,48.22,26.11,55.58,16.56,27.37,56.32,28.53,8.32,17.54,8.15,74.52,39.29,45.82,11.4,28.21,75.48,7.06,9.97,13.53,19.0,16.3,9.66,43.17,71.89,9.26,45.91,83.16,11.14,36.8,43044447.66320801
2021-01-21,10.86,49.34,26.68,56.79,17.19,28.37,56.97,29.32,8.42,18.59,8.61,75.02,40.0,47.2,11.68,28.53,75.21,7.1,9.97,14.04,20.0,17.1,9.86,44.87,73.0,9.58,46.71,84.16,11.79,36.6,43036202.7265625
2021-01-22,10.75,52.79,25.96,55.93,17.47,28.93,56.39,29.55,8.52,18.36,8.55,76.49,40.7,46.68,11.68,28.8,75.21,6.94,9.97,13.72,19.95,17.15,9.59,44.87,73.22,9.6,46.66,82.94,11.89,36.9,42792440.87402344
2021-01-25,10.54,54.0,25.59,55.33,17.1,28.97,55.15,29.87,8.37,18.38,8.41,79.53,42.24,46.34,11.52,28.9,75.21,6.66,9.97,13.7,19.35,16.91,9.45,44.66,73.37,9.6,46.57,82.55,11.7,37.8,42792543.56323242
2021-01-26,10.43,53.9,24.41,52.3,16.03,28.54,54.24,27.8,8.0,17.79,8.55,78.3,42.24,45.22,10.99,28.42,73.66,6.54,9.97,13.0,18.1,16.53,9.24,43.96,72.26,9.3,45.11,81.41,11.03,37.0,42677140.87402344
2021-01-27,10.32,54.0,23.7,50.14,15.14,27.24,51.44,25.86,7.6,16.95,8.01,75.18,42.72,43.59,10.42,27.63,72.42,6.22,9.97,12.11,17.25,15.83,8.69,42.43,69.24,9.4,44.44,78.82,10.38,34.45,42559998.66320801
2021-01-28,9.61,50.27,22.06,46.68,14.1,25.34,47.86,24.07,7.08,15.78,7.46,69.93,39.74,40.58,9.73,25.71,67.38,5.62,9.97,11.28,16.05,14.74,8.08,39.47,64.44,8.75,41.33,73.32,9.66,32.05,42398515.66320801
